['0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.02:0.02:0.12', '0.22:0.04:0.00', '0.02:0.03:0.02', '0.02:0.17:0.00', '0.03:-0.01:0.06', '0.06:0.07:0.03', '0.01:0.02:0.06', '0.01:-0.11:0.05', '0.00:0.13:0.01', '0.01:-0.13:0.06', '0.06:-0.05:0.00', '0.04:0.01:0.02', '0.02:-0.10:0.04', '0.11:0.04:0.02', '0.01:-0.10:0.03', '0.00:-0.39:0.11', '0.00:-0.08:0.05', '0.02:0.12:0.04', '0.05:0.02:0.01', '0.00:-0.08:0.01', '0.01:-0.16:0.00', '0.04:-0.04:0.09', '0.04:0.02:0.01', '0.03:0.04:0.03', '0.03:-0.04:0.04', '0.03:0.12:0.00', '0.02:0.12:0.03', '0.01:0.15:0.01']['1:1:0', '0:-1:1']
['0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.02:0.02:0.12', '0.22:0.04:0.00', '0.02:0.03:0.02', '0.02:0.17:0.00', '0.03:-0.01:0.06', '0.06:0.07:0.03', '0.01:0.02:0.06', '0.01:-0.11:0.05', '0.00:0.13:0.01', '0.01:-0.13:0.06', '0.06:-0.05:0.00', '0.04:0.01:0.02', '0.02:-0.10:0.04', '0.11:0.04:0.02', '0.01:-0.10:0.03', '0.00:-0.39:0.11', '0.00:-0.08:0.05', '0.02:0.12:0.04', '0.05:0.02:0.01', '0.00:-0.08:0.01', '0.01:-0.16:0.00', '0.04:-0.04:0.09', '0.04:0.02:0.01', '0.03:0.04:0.03', '0.03:-0.04:0.04', '0.03:0.12:0.00', '0.02:0.12:0.03', '0.01:0.15:0.01', '0.06:-0.07:0.00']['0:-1:1', '2:0:0']
['0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.02:0.02:0.12', '0.22:0.04:0.00', '0.02:0.03:0.02', '0.02:0.17:0.00', '0.03:-0.01:0.06', '0.06:0.07:0.03', '0.01:0.02:0.06', '0.01:-0.11:0.05', '0.00:0.13:0.01', '0.01:-0.13:0.06', '0.06:-0.05:0.00', '0.04:0.01:0.02', '0.02:-0.10:0.04', '0.11:0.04:0.02', '0.01:-0.10:0.03', '0.00:-0.39:0.11', '0.00:-0.08:0.05', '0.02:0.12:0.04', '0.05:0.02:0.01', '0.00:-0.08:0.01', '0.01:-0.16:0.00', '0.04:-0.04:0.09', '0.04:0.02:0.01', '0.03:0.04:0.03', '0.03:-0.04:0.04', '0.03:0.12:0.00', '0.02:0.12:0.03', '0.01:0.15:0.01', '0.06:-0.07:0.00', '0.01:0.02:0.03']['2:0:0', '1:1:0']
['0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.02:0.02:0.12', '0.22:0.04:0.00', '0.02:0.03:0.02', '0.02:0.17:0.00', '0.03:-0.01:0.06', '0.06:0.07:0.03', '0.01:0.02:0.06', '0.01:-0.11:0.05', '0.00:0.13:0.01', '0.01:-0.13:0.06', '0.06:-0.05:0.00', '0.04:0.01:0.02', '0.02:-0.10:0.04', '0.11:0.04:0.02', '0.01:-0.10:0.03', '0.00:-0.39:0.11', '0.00:-0.08:0.05', '0.02:0.12:0.04', '0.05:0.02:0.01', '0.00:-0.08:0.01', '0.01:-0.16:0.00', '0.04:-0.04:0.09', '0.04:0.02:0.01', '0.03:0.04:0.03', '0.03:-0.04:0.04', '0.03:0.12:0.00', '0.02:0.12:0.03', '0.01:0.15:0.01', '0.06:-0.07:0.00', '0.01:0.02:0.03', '0.06:0.01:0.01']['1:1:0', '0:-3:1']
['0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.02:0.02:0.12', '0.22:0.04:0.00', '0.02:0.03:0.02', '0.02:0.17:0.00', '0.03:-0.01:0.06', '0.06:0.07:0.03', '0.01:0.02:0.06', '0.01:-0.11:0.05', '0.00:0.13:0.01', '0.01:-0.13:0.06', '0.06:-0.05:0.00', '0.04:0.01:0.02', '0.02:-0.10:0.04', '0.11:0.04:0.02', '0.01:-0.10:0.03', '0.00:-0.39:0.11', '0.00:-0.08:0.05', '0.02:0.12:0.04', '0.05:0.02:0.01', '0.00:-0.08:0.01', '0.01:-0.16:0.00', '0.04:-0.04:0.09', '0.04:0.02:0.01', '0.03:0.04:0.03', '0.03:-0.04:0.04', '0.03:0.12:0.00', '0.02:0.12:0.03', '0.01:0.15:0.01', '0.06:-0.07:0.00', '0.01:0.02:0.03', '0.06:0.01:0.01', '0.03:-0.12:0.06']['0:-3:1', '1:-1:0']
['0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.02:0.02:0.12', '0.22:0.04:0.00', '0.02:0.03:0.02', '0.02:0.17:0.00', '0.03:-0.01:0.06', '0.06:0.07:0.03', '0.01:0.02:0.06', '0.01:-0.11:0.05', '0.00:0.13:0.01', '0.01:-0.13:0.06', '0.06:-0.05:0.00', '0.04:0.01:0.02', '0.02:-0.10:0.04', '0.11:0.04:0.02', '0.01:-0.10:0.03', '0.00:-0.39:0.11', '0.00:-0.08:0.05', '0.02:0.12:0.04', '0.05:0.02:0.01', '0.00:-0.08:0.01', '0.01:-0.16:0.00', '0.04:-0.04:0.09', '0.04:0.02:0.01', '0.03:0.04:0.03', '0.03:-0.04:0.04', '0.03:0.12:0.00', '0.02:0.12:0.03', '0.01:0.15:0.01', '0.06:-0.07:0.00', '0.01:0.02:0.03', '0.06:0.01:0.01', '0.03:-0.12:0.06', '0.04:-0.10:0.00']['1:-1:0', '1:1:1']
['0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.02:0.02:0.12', '0.22:0.04:0.00', '0.02:0.03:0.02', '0.02:0.17:0.00', '0.03:-0.01:0.06', '0.06:0.07:0.03', '0.01:0.02:0.06', '0.01:-0.11:0.05', '0.00:0.13:0.01', '0.01:-0.13:0.06', '0.06:-0.05:0.00', '0.04:0.01:0.02', '0.02:-0.10:0.04', '0.11:0.04:0.02', '0.01:-0.10:0.03', '0.00:-0.39:0.11', '0.00:-0.08:0.05', '0.02:0.12:0.04', '0.05:0.02:0.01', '0.00:-0.08:0.01', '0.01:-0.16:0.00', '0.04:-0.04:0.09', '0.04:0.02:0.01', '0.03:0.04:0.03', '0.03:-0.04:0.04', '0.03:0.12:0.00', '0.02:0.12:0.03', '0.01:0.15:0.01', '0.06:-0.07:0.00', '0.01:0.02:0.03', '0.06:0.01:0.01', '0.03:-0.12:0.06', '0.04:-0.10:0.00', '0.01:-0.20:0.12']['1:1:1', '0:2:1']
['0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.02:0.02:0.12', '0.22:0.04:0.00', '0.02:0.03:0.02', '0.02:0.17:0.00', '0.03:-0.01:0.06', '0.06:0.07:0.03', '0.01:0.02:0.06', '0.01:-0.11:0.05', '0.00:0.13:0.01', '0.01:-0.13:0.06', '0.06:-0.05:0.00', '0.04:0.01:0.02', '0.02:-0.10:0.04', '0.11:0.04:0.02', '0.01:-0.10:0.03', '0.00:-0.39:0.11', '0.00:-0.08:0.05', '0.02:0.12:0.04', '0.05:0.02:0.01', '0.00:-0.08:0.01', '0.01:-0.16:0.00', '0.04:-0.04:0.09', '0.04:0.02:0.01', '0.03:0.04:0.03', '0.03:-0.04:0.04', '0.03:0.12:0.00', '0.02:0.12:0.03', '0.01:0.15:0.01', '0.06:-0.07:0.00', '0.01:0.02:0.03', '0.06:0.01:0.01', '0.03:-0.12:0.06', '0.04:-0.10:0.00', '0.01:-0.20:0.12', '0.04:-0.05:0.00']['0:2:1', '1:-1:1']
['0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.02:0.02:0.12', '0.22:0.04:0.00', '0.02:0.03:0.02', '0.02:0.17:0.00', '0.03:-0.01:0.06', '0.06:0.07:0.03', '0.01:0.02:0.06', '0.01:-0.11:0.05', '0.00:0.13:0.01', '0.01:-0.13:0.06', '0.06:-0.05:0.00', '0.04:0.01:0.02', '0.02:-0.10:0.04', '0.11:0.04:0.02', '0.01:-0.10:0.03', '0.00:-0.39:0.11', '0.00:-0.08:0.05', '0.02:0.12:0.04', '0.05:0.02:0.01', '0.00:-0.08:0.01', '0.01:-0.16:0.00', '0.04:-0.04:0.09', '0.04:0.02:0.01', '0.03:0.04:0.03', '0.03:-0.04:0.04', '0.03:0.12:0.00', '0.02:0.12:0.03', '0.01:0.15:0.01', '0.06:-0.07:0.00', '0.01:0.02:0.03', '0.06:0.01:0.01', '0.03:-0.12:0.06', '0.04:-0.10:0.00', '0.01:-0.20:0.12', '0.04:-0.05:0.00', '0.04:-0.06:0.08']['1:-1:1', '1:-1:1']
['0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.02:0.02:0.12', '0.22:0.04:0.00', '0.02:0.03:0.02', '0.02:0.17:0.00', '0.03:-0.01:0.06', '0.06:0.07:0.03', '0.01:0.02:0.06', '0.01:-0.11:0.05', '0.00:0.13:0.01', '0.01:-0.13:0.06', '0.06:-0.05:0.00', '0.04:0.01:0.02', '0.02:-0.10:0.04', '0.11:0.04:0.02', '0.01:-0.10:0.03', '0.00:-0.39:0.11', '0.00:-0.08:0.05', '0.02:0.12:0.04', '0.05:0.02:0.01', '0.00:-0.08:0.01', '0.01:-0.16:0.00', '0.04:-0.04:0.09', '0.04:0.02:0.01', '0.03:0.04:0.03', '0.03:-0.04:0.04', '0.03:0.12:0.00', '0.02:0.12:0.03', '0.01:0.15:0.01', '0.06:-0.07:0.00', '0.01:0.02:0.03', '0.06:0.01:0.01', '0.03:-0.12:0.06', '0.04:-0.10:0.00', '0.01:-0.20:0.12', '0.04:-0.05:0.00', '0.04:-0.06:0.08', '0.03:-0.06:0.03']['1:-1:1', '1:0:1']
['0.00:0.00:0.00', '0.00:0.00:0.00', '0.02:0.02:0.12', '0.22:0.04:0.00', '0.02:0.03:0.02', '0.02:0.17:0.00', '0.03:-0.01:0.06', '0.06:0.07:0.03', '0.01:0.02:0.06', '0.01:-0.11:0.05', '0.00:0.13:0.01', '0.01:-0.13:0.06', '0.06:-0.05:0.00', '0.04:0.01:0.02', '0.02:-0.10:0.04', '0.11:0.04:0.02', '0.01:-0.10:0.03', '0.00:-0.39:0.11', '0.00:-0.08:0.05', '0.02:0.12:0.04', '0.05:0.02:0.01', '0.00:-0.08:0.01', '0.01:-0.16:0.00', '0.04:-0.04:0.09', '0.04:0.02:0.01', '0.03:0.04:0.03', '0.03:-0.04:0.04', '0.03:0.12:0.00', '0.02:0.12:0.03', '0.01:0.15:0.01', '0.06:-0.07:0.00', '0.01:0.02:0.03', '0.06:0.01:0.01', '0.03:-0.12:0.06', '0.04:-0.10:0.00', '0.01:-0.20:0.12', '0.04:-0.05:0.00', '0.04:-0.06:0.08', '0.03:-0.06:0.03', '0.03:0.15:0.00']['1:0:1', '1:1:1']
['0.00:0.00:0.00', '0.02:0.02:0.12', '0.22:0.04:0.00', '0.02:0.03:0.02', '0.02:0.17:0.00', '0.03:-0.01:0.06', '0.06:0.07:0.03', '0.01:0.02:0.06', '0.01:-0.11:0.05', '0.00:0.13:0.01', '0.01:-0.13:0.06', '0.06:-0.05:0.00', '0.04:0.01:0.02', '0.02:-0.10:0.04', '0.11:0.04:0.02', '0.01:-0.10:0.03', '0.00:-0.39:0.11', '0.00:-0.08:0.05', '0.02:0.12:0.04', '0.05:0.02:0.01', '0.00:-0.08:0.01', '0.01:-0.16:0.00', '0.04:-0.04:0.09', '0.04:0.02:0.01', '0.03:0.04:0.03', '0.03:-0.04:0.04', '0.03:0.12:0.00', '0.02:0.12:0.03', '0.01:0.15:0.01', '0.06:-0.07:0.00', '0.01:0.02:0.03', '0.06:0.01:0.01', '0.03:-0.12:0.06', '0.04:-0.10:0.00', '0.01:-0.20:0.12', '0.04:-0.05:0.00', '0.04:-0.06:0.08', '0.03:-0.06:0.03', '0.03:0.15:0.00', '0.04:0.01:0.11']['1:1:1', '1:1:0']
['0.02:0.02:0.12', '0.22:0.04:0.00', '0.02:0.03:0.02', '0.02:0.17:0.00', '0.03:-0.01:0.06', '0.06:0.07:0.03', '0.01:0.02:0.06', '0.01:-0.11:0.05', '0.00:0.13:0.01', '0.01:-0.13:0.06', '0.06:-0.05:0.00', '0.04:0.01:0.02', '0.02:-0.10:0.04', '0.11:0.04:0.02', '0.01:-0.10:0.03', '0.00:-0.39:0.11', '0.00:-0.08:0.05', '0.02:0.12:0.04', '0.05:0.02:0.01', '0.00:-0.08:0.01', '0.01:-0.16:0.00', '0.04:-0.04:0.09', '0.04:0.02:0.01', '0.03:0.04:0.03', '0.03:-0.04:0.04', '0.03:0.12:0.00', '0.02:0.12:0.03', '0.01:0.15:0.01', '0.06:-0.07:0.00', '0.01:0.02:0.03', '0.06:0.01:0.01', '0.03:-0.12:0.06', '0.04:-0.10:0.00', '0.01:-0.20:0.12', '0.04:-0.05:0.00', '0.04:-0.06:0.08', '0.03:-0.06:0.03', '0.03:0.15:0.00', '0.04:0.01:0.11', '0.03:0.06:0.04']['1:1:0', '0:-1:1']
['0.22:0.04:0.00', '0.02:0.03:0.02', '0.02:0.17:0.00', '0.03:-0.01:0.06', '0.06:0.07:0.03', '0.01:0.02:0.06', '0.01:-0.11:0.05', '0.00:0.13:0.01', '0.01:-0.13:0.06', '0.06:-0.05:0.00', '0.04:0.01:0.02', '0.02:-0.10:0.04', '0.11:0.04:0.02', '0.01:-0.10:0.03', '0.00:-0.39:0.11', '0.00:-0.08:0.05', '0.02:0.12:0.04', '0.05:0.02:0.01', '0.00:-0.08:0.01', '0.01:-0.16:0.00', '0.04:-0.04:0.09', '0.04:0.02:0.01', '0.03:0.04:0.03', '0.03:-0.04:0.04', '0.03:0.12:0.00', '0.02:0.12:0.03', '0.01:0.15:0.01', '0.06:-0.07:0.00', '0.01:0.02:0.03', '0.06:0.01:0.01', '0.03:-0.12:0.06', '0.04:-0.10:0.00', '0.01:-0.20:0.12', '0.04:-0.05:0.00', '0.04:-0.06:0.08', '0.03:-0.06:0.03', '0.03:0.15:0.00', '0.04:0.01:0.11', '0.03:0.06:0.04', '0.03:0.15:0.00']['0:-1:1', '1:0:1']
['0.02:0.03:0.02', '0.02:0.17:0.00', '0.03:-0.01:0.06', '0.06:0.07:0.03', '0.01:0.02:0.06', '0.01:-0.11:0.05', '0.00:0.13:0.01', '0.01:-0.13:0.06', '0.06:-0.05:0.00', '0.04:0.01:0.02', '0.02:-0.10:0.04', '0.11:0.04:0.02', '0.01:-0.10:0.03', '0.00:-0.39:0.11', '0.00:-0.08:0.05', '0.02:0.12:0.04', '0.05:0.02:0.01', '0.00:-0.08:0.01', '0.01:-0.16:0.00', '0.04:-0.04:0.09', '0.04:0.02:0.01', '0.03:0.04:0.03', '0.03:-0.04:0.04', '0.03:0.12:0.00', '0.02:0.12:0.03', '0.01:0.15:0.01', '0.06:-0.07:0.00', '0.01:0.02:0.03', '0.06:0.01:0.01', '0.03:-0.12:0.06', '0.04:-0.10:0.00', '0.01:-0.20:0.12', '0.04:-0.05:0.00', '0.04:-0.06:0.08', '0.03:-0.06:0.03', '0.03:0.15:0.00', '0.04:0.01:0.11', '0.03:0.06:0.04', '0.03:0.15:0.00', '0.00:-0.10:0.02']['1:0:1', '0:-1:1']
['0.02:0.17:0.00', '0.03:-0.01:0.06', '0.06:0.07:0.03', '0.01:0.02:0.06', '0.01:-0.11:0.05', '0.00:0.13:0.01', '0.01:-0.13:0.06', '0.06:-0.05:0.00', '0.04:0.01:0.02', '0.02:-0.10:0.04', '0.11:0.04:0.02', '0.01:-0.10:0.03', '0.00:-0.39:0.11', '0.00:-0.08:0.05', '0.02:0.12:0.04', '0.05:0.02:0.01', '0.00:-0.08:0.01', '0.01:-0.16:0.00', '0.04:-0.04:0.09', '0.04:0.02:0.01', '0.03:0.04:0.03', '0.03:-0.04:0.04', '0.03:0.12:0.00', '0.02:0.12:0.03', '0.01:0.15:0.01', '0.06:-0.07:0.00', '0.01:0.02:0.03', '0.06:0.01:0.01', '0.03:-0.12:0.06', '0.04:-0.10:0.00', '0.01:-0.20:0.12', '0.04:-0.05:0.00', '0.04:-0.06:0.08', '0.03:-0.06:0.03', '0.03:0.15:0.00', '0.04:0.01:0.11', '0.03:0.06:0.04', '0.03:0.15:0.00', '0.00:-0.10:0.02', '0.14:-0.01:0.00']['0:-1:1', '1:2:0']
['0.03:-0.01:0.06', '0.06:0.07:0.03', '0.01:0.02:0.06', '0.01:-0.11:0.05', '0.00:0.13:0.01', '0.01:-0.13:0.06', '0.06:-0.05:0.00', '0.04:0.01:0.02', '0.02:-0.10:0.04', '0.11:0.04:0.02', '0.01:-0.10:0.03', '0.00:-0.39:0.11', '0.00:-0.08:0.05', '0.02:0.12:0.04', '0.05:0.02:0.01', '0.00:-0.08:0.01', '0.01:-0.16:0.00', '0.04:-0.04:0.09', '0.04:0.02:0.01', '0.03:0.04:0.03', '0.03:-0.04:0.04', '0.03:0.12:0.00', '0.02:0.12:0.03', '0.01:0.15:0.01', '0.06:-0.07:0.00', '0.01:0.02:0.03', '0.06:0.01:0.01', '0.03:-0.12:0.06', '0.04:-0.10:0.00', '0.01:-0.20:0.12', '0.04:-0.05:0.00', '0.04:-0.06:0.08', '0.03:-0.06:0.03', '0.03:0.15:0.00', '0.04:0.01:0.11', '0.03:0.06:0.04', '0.03:0.15:0.00', '0.00:-0.10:0.02', '0.14:-0.01:0.00', '0.03:0.09:0.01']['1:2:0', '1:-3:1']
['0.06:0.07:0.03', '0.01:0.02:0.06', '0.01:-0.11:0.05', '0.00:0.13:0.01', '0.01:-0.13:0.06', '0.06:-0.05:0.00', '0.04:0.01:0.02', '0.02:-0.10:0.04', '0.11:0.04:0.02', '0.01:-0.10:0.03', '0.00:-0.39:0.11', '0.00:-0.08:0.05', '0.02:0.12:0.04', '0.05:0.02:0.01', '0.00:-0.08:0.01', '0.01:-0.16:0.00', '0.04:-0.04:0.09', '0.04:0.02:0.01', '0.03:0.04:0.03', '0.03:-0.04:0.04', '0.03:0.12:0.00', '0.02:0.12:0.03', '0.01:0.15:0.01', '0.06:-0.07:0.00', '0.01:0.02:0.03', '0.06:0.01:0.01', '0.03:-0.12:0.06', '0.04:-0.10:0.00', '0.01:-0.20:0.12', '0.04:-0.05:0.00', '0.04:-0.06:0.08', '0.03:-0.06:0.03', '0.03:0.15:0.00', '0.04:0.01:0.11', '0.03:0.06:0.04', '0.03:0.15:0.00', '0.00:-0.10:0.02', '0.14:-0.01:0.00', '0.03:0.09:0.01', '0.01:-0.17:0.04']['1:-3:1', '1:2:0']
['0.01:0.02:0.06', '0.01:-0.11:0.05', '0.00:0.13:0.01', '0.01:-0.13:0.06', '0.06:-0.05:0.00', '0.04:0.01:0.02', '0.02:-0.10:0.04', '0.11:0.04:0.02', '0.01:-0.10:0.03', '0.00:-0.39:0.11', '0.00:-0.08:0.05', '0.02:0.12:0.04', '0.05:0.02:0.01', '0.00:-0.08:0.01', '0.01:-0.16:0.00', '0.04:-0.04:0.09', '0.04:0.02:0.01', '0.03:0.04:0.03', '0.03:-0.04:0.04', '0.03:0.12:0.00', '0.02:0.12:0.03', '0.01:0.15:0.01', '0.06:-0.07:0.00', '0.01:0.02:0.03', '0.06:0.01:0.01', '0.03:-0.12:0.06', '0.04:-0.10:0.00', '0.01:-0.20:0.12', '0.04:-0.05:0.00', '0.04:-0.06:0.08', '0.03:-0.06:0.03', '0.03:0.15:0.00', '0.04:0.01:0.11', '0.03:0.06:0.04', '0.03:0.15:0.00', '0.00:-0.10:0.02', '0.14:-0.01:0.00', '0.03:0.09:0.01', '0.01:-0.17:0.04', '0.02:-0.08:0.00']['1:2:0', '1:1:0']
['0.01:-0.11:0.05', '0.00:0.13:0.01', '0.01:-0.13:0.06', '0.06:-0.05:0.00', '0.04:0.01:0.02', '0.02:-0.10:0.04', '0.11:0.04:0.02', '0.01:-0.10:0.03', '0.00:-0.39:0.11', '0.00:-0.08:0.05', '0.02:0.12:0.04', '0.05:0.02:0.01', '0.00:-0.08:0.01', '0.01:-0.16:0.00', '0.04:-0.04:0.09', '0.04:0.02:0.01', '0.03:0.04:0.03', '0.03:-0.04:0.04', '0.03:0.12:0.00', '0.02:0.12:0.03', '0.01:0.15:0.01', '0.06:-0.07:0.00', '0.01:0.02:0.03', '0.06:0.01:0.01', '0.03:-0.12:0.06', '0.04:-0.10:0.00', '0.01:-0.20:0.12', '0.04:-0.05:0.00', '0.04:-0.06:0.08', '0.03:-0.06:0.03', '0.03:0.15:0.00', '0.04:0.01:0.11', '0.03:0.06:0.04', '0.03:0.15:0.00', '0.00:-0.10:0.02', '0.14:-0.01:0.00', '0.03:0.09:0.01', '0.01:-0.17:0.04', '0.02:-0.08:0.00', '0.04:0.08:0.02']['1:1:0', '0:0:1']
['0.00:0.13:0.01', '0.01:-0.13:0.06', '0.06:-0.05:0.00', '0.04:0.01:0.02', '0.02:-0.10:0.04', '0.11:0.04:0.02', '0.01:-0.10:0.03', '0.00:-0.39:0.11', '0.00:-0.08:0.05', '0.02:0.12:0.04', '0.05:0.02:0.01', '0.00:-0.08:0.01', '0.01:-0.16:0.00', '0.04:-0.04:0.09', '0.04:0.02:0.01', '0.03:0.04:0.03', '0.03:-0.04:0.04', '0.03:0.12:0.00', '0.02:0.12:0.03', '0.01:0.15:0.01', '0.06:-0.07:0.00', '0.01:0.02:0.03', '0.06:0.01:0.01', '0.03:-0.12:0.06', '0.04:-0.10:0.00', '0.01:-0.20:0.12', '0.04:-0.05:0.00', '0.04:-0.06:0.08', '0.03:-0.06:0.03', '0.03:0.15:0.00', '0.04:0.01:0.11', '0.03:0.06:0.04', '0.03:0.15:0.00', '0.00:-0.10:0.02', '0.14:-0.01:0.00', '0.03:0.09:0.01', '0.01:-0.17:0.04', '0.02:-0.08:0.00', '0.04:0.08:0.02', '0.01:0.19:0.04']['0:0:1', '0:1:1']
['0.01:-0.13:0.06', '0.06:-0.05:0.00', '0.04:0.01:0.02', '0.02:-0.10:0.04', '0.11:0.04:0.02', '0.01:-0.10:0.03', '0.00:-0.39:0.11', '0.00:-0.08:0.05', '0.02:0.12:0.04', '0.05:0.02:0.01', '0.00:-0.08:0.01', '0.01:-0.16:0.00', '0.04:-0.04:0.09', '0.04:0.02:0.01', '0.03:0.04:0.03', '0.03:-0.04:0.04', '0.03:0.12:0.00', '0.02:0.12:0.03', '0.01:0.15:0.01', '0.06:-0.07:0.00', '0.01:0.02:0.03', '0.06:0.01:0.01', '0.03:-0.12:0.06', '0.04:-0.10:0.00', '0.01:-0.20:0.12', '0.04:-0.05:0.00', '0.04:-0.06:0.08', '0.03:-0.06:0.03', '0.03:0.15:0.00', '0.04:0.01:0.11', '0.03:0.06:0.04', '0.03:0.15:0.00', '0.00:-0.10:0.02', '0.14:-0.01:0.00', '0.03:0.09:0.01', '0.01:-0.17:0.04', '0.02:-0.08:0.00', '0.04:0.08:0.02', '0.01:0.19:0.04', '0.04:-0.10:0.03']['0:1:1', '2:-1:0']
['0.06:-0.05:0.00', '0.04:0.01:0.02', '0.02:-0.10:0.04', '0.11:0.04:0.02', '0.01:-0.10:0.03', '0.00:-0.39:0.11', '0.00:-0.08:0.05', '0.02:0.12:0.04', '0.05:0.02:0.01', '0.00:-0.08:0.01', '0.01:-0.16:0.00', '0.04:-0.04:0.09', '0.04:0.02:0.01', '0.03:0.04:0.03', '0.03:-0.04:0.04', '0.03:0.12:0.00', '0.02:0.12:0.03', '0.01:0.15:0.01', '0.06:-0.07:0.00', '0.01:0.02:0.03', '0.06:0.01:0.01', '0.03:-0.12:0.06', '0.04:-0.10:0.00', '0.01:-0.20:0.12', '0.04:-0.05:0.00', '0.04:-0.06:0.08', '0.03:-0.06:0.03', '0.03:0.15:0.00', '0.04:0.01:0.11', '0.03:0.06:0.04', '0.03:0.15:0.00', '0.00:-0.10:0.02', '0.14:-0.01:0.00', '0.03:0.09:0.01', '0.01:-0.17:0.04', '0.02:-0.08:0.00', '0.04:0.08:0.02', '0.01:0.19:0.04', '0.04:-0.10:0.03', '0.05:-0.04:0.08']['2:-1:0', '0:1:0']
['0.04:0.01:0.02', '0.02:-0.10:0.04', '0.11:0.04:0.02', '0.01:-0.10:0.03', '0.00:-0.39:0.11', '0.00:-0.08:0.05', '0.02:0.12:0.04', '0.05:0.02:0.01', '0.00:-0.08:0.01', '0.01:-0.16:0.00', '0.04:-0.04:0.09', '0.04:0.02:0.01', '0.03:0.04:0.03', '0.03:-0.04:0.04', '0.03:0.12:0.00', '0.02:0.12:0.03', '0.01:0.15:0.01', '0.06:-0.07:0.00', '0.01:0.02:0.03', '0.06:0.01:0.01', '0.03:-0.12:0.06', '0.04:-0.10:0.00', '0.01:-0.20:0.12', '0.04:-0.05:0.00', '0.04:-0.06:0.08', '0.03:-0.06:0.03', '0.03:0.15:0.00', '0.04:0.01:0.11', '0.03:0.06:0.04', '0.03:0.15:0.00', '0.00:-0.10:0.02', '0.14:-0.01:0.00', '0.03:0.09:0.01', '0.01:-0.17:0.04', '0.02:-0.08:0.00', '0.04:0.08:0.02', '0.01:0.19:0.04', '0.04:-0.10:0.03', '0.05:-0.04:0.08', '0.05:-0.01:0.10']['0:1:0', '0:-3:0']
['0.02:-0.10:0.04', '0.11:0.04:0.02', '0.01:-0.10:0.03', '0.00:-0.39:0.11', '0.00:-0.08:0.05', '0.02:0.12:0.04', '0.05:0.02:0.01', '0.00:-0.08:0.01', '0.01:-0.16:0.00', '0.04:-0.04:0.09', '0.04:0.02:0.01', '0.03:0.04:0.03', '0.03:-0.04:0.04', '0.03:0.12:0.00', '0.02:0.12:0.03', '0.01:0.15:0.01', '0.06:-0.07:0.00', '0.01:0.02:0.03', '0.06:0.01:0.01', '0.03:-0.12:0.06', '0.04:-0.10:0.00', '0.01:-0.20:0.12', '0.04:-0.05:0.00', '0.04:-0.06:0.08', '0.03:-0.06:0.03', '0.03:0.15:0.00', '0.04:0.01:0.11', '0.03:0.06:0.04', '0.03:0.15:0.00', '0.00:-0.10:0.02', '0.14:-0.01:0.00', '0.03:0.09:0.01', '0.01:-0.17:0.04', '0.02:-0.08:0.00', '0.04:0.08:0.02', '0.01:0.19:0.04', '0.04:-0.10:0.03', '0.05:-0.04:0.08', '0.05:-0.01:0.10', '0.04:0.05:0.07']['0:-3:0', '0:1:1']
