['0.0008:-0.0035:0.0022', '0.0012:-0.0028:0.0046', '0.0049:0.001:0.0032', '0.002:0.0162:0.0012', '0.0005:0.003:0.0046', '0.0021:0.0027:0.0018', '0.0006:-0.0025:0.0017', '0.0013:0.0017:0.0008', '0.0011:-0.0057:0.0015', '0.0022:-0.0014:0.0003', '0.0028:-0.0002:0.0003', '0.0027:0.0024:0.0', '0.0013:0.0003:0.005', '0.0009:0.0049:0.0002', '0.0017:-0.0033:0.0015', '0.0002:0.0008:0.0052', '0.0024:-0.0003:0.0028', '0.0013:-0.001:0.0035', '0.0018:-0.0012:0.0011', '0.0013:0.0052:0.001']['2:-1:1', '2:2:1']
['0.0012:-0.0028:0.0046', '0.0049:0.001:0.0032', '0.002:0.0162:0.0012', '0.0005:0.003:0.0046', '0.0021:0.0027:0.0018', '0.0006:-0.0025:0.0017', '0.0013:0.0017:0.0008', '0.0011:-0.0057:0.0015', '0.0022:-0.0014:0.0003', '0.0028:-0.0002:0.0003', '0.0027:0.0024:0.0', '0.0013:0.0003:0.005', '0.0009:0.0049:0.0002', '0.0017:-0.0033:0.0015', '0.0002:0.0008:0.0052', '0.0024:-0.0003:0.0028', '0.0013:-0.001:0.0035', '0.0018:-0.0012:0.0011', '0.0013:0.0052:0.001', '0.0046:0.0075:0.0008']['2:2:1', '2:2:0']
['0.0049:0.001:0.0032', '0.002:0.0162:0.0012', '0.0005:0.003:0.0046', '0.0021:0.0027:0.0018', '0.0006:-0.0025:0.0017', '0.0013:0.0017:0.0008', '0.0011:-0.0057:0.0015', '0.0022:-0.0014:0.0003', '0.0028:-0.0002:0.0003', '0.0027:0.0024:0.0', '0.0013:0.0003:0.005', '0.0009:0.0049:0.0002', '0.0017:-0.0033:0.0015', '0.0002:0.0008:0.0052', '0.0024:-0.0003:0.0028', '0.0013:-0.001:0.0035', '0.0018:-0.0012:0.0011', '0.0013:0.0052:0.001', '0.0046:0.0075:0.0008', '0.0007:0.0021:0.0036']['2:2:0', '1:-3:1']
['0.002:0.0162:0.0012', '0.0005:0.003:0.0046', '0.0021:0.0027:0.0018', '0.0006:-0.0025:0.0017', '0.0013:0.0017:0.0008', '0.0011:-0.0057:0.0015', '0.0022:-0.0014:0.0003', '0.0028:-0.0002:0.0003', '0.0027:0.0024:0.0', '0.0013:0.0003:0.005', '0.0009:0.0049:0.0002', '0.0017:-0.0033:0.0015', '0.0002:0.0008:0.0052', '0.0024:-0.0003:0.0028', '0.0013:-0.001:0.0035', '0.0018:-0.0012:0.0011', '0.0013:0.0052:0.001', '0.0046:0.0075:0.0008', '0.0007:0.0021:0.0036', '0.0005:-0.0062:0.0034']['1:-3:1', '1:2:1']
['0.0005:0.003:0.0046', '0.0021:0.0027:0.0018', '0.0006:-0.0025:0.0017', '0.0013:0.0017:0.0008', '0.0011:-0.0057:0.0015', '0.0022:-0.0014:0.0003', '0.0028:-0.0002:0.0003', '0.0027:0.0024:0.0', '0.0013:0.0003:0.005', '0.0009:0.0049:0.0002', '0.0017:-0.0033:0.0015', '0.0002:0.0008:0.0052', '0.0024:-0.0003:0.0028', '0.0013:-0.001:0.0035', '0.0018:-0.0012:0.0011', '0.0013:0.0052:0.001', '0.0046:0.0075:0.0008', '0.0007:0.0021:0.0036', '0.0005:-0.0062:0.0034', '0.001:-0.003:0.0023']['1:2:1', '1:2:2']
['0.0021:0.0027:0.0018', '0.0006:-0.0025:0.0017', '0.0013:0.0017:0.0008', '0.0011:-0.0057:0.0015', '0.0022:-0.0014:0.0003', '0.0028:-0.0002:0.0003', '0.0027:0.0024:0.0', '0.0013:0.0003:0.005', '0.0009:0.0049:0.0002', '0.0017:-0.0033:0.0015', '0.0002:0.0008:0.0052', '0.0024:-0.0003:0.0028', '0.0013:-0.001:0.0035', '0.0018:-0.0012:0.0011', '0.0013:0.0052:0.001', '0.0046:0.0075:0.0008', '0.0007:0.0021:0.0036', '0.0005:-0.0062:0.0034', '0.001:-0.003:0.0023', '0.0022:0.0009:0.0013']['1:2:2', '2:2:2']
['0.0006:-0.0025:0.0017', '0.0013:0.0017:0.0008', '0.0011:-0.0057:0.0015', '0.0022:-0.0014:0.0003', '0.0028:-0.0002:0.0003', '0.0027:0.0024:0.0', '0.0013:0.0003:0.005', '0.0009:0.0049:0.0002', '0.0017:-0.0033:0.0015', '0.0002:0.0008:0.0052', '0.0024:-0.0003:0.0028', '0.0013:-0.001:0.0035', '0.0018:-0.0012:0.0011', '0.0013:0.0052:0.001', '0.0046:0.0075:0.0008', '0.0007:0.0021:0.0036', '0.0005:-0.0062:0.0034', '0.001:-0.003:0.0023', '0.0022:0.0009:0.0013', '0.0013:0.0023:0.0']['2:2:2', '2:-1:1']
['0.0013:0.0017:0.0008', '0.0011:-0.0057:0.0015', '0.0022:-0.0014:0.0003', '0.0028:-0.0002:0.0003', '0.0027:0.0024:0.0', '0.0013:0.0003:0.005', '0.0009:0.0049:0.0002', '0.0017:-0.0033:0.0015', '0.0002:0.0008:0.0052', '0.0024:-0.0003:0.0028', '0.0013:-0.001:0.0035', '0.0018:-0.0012:0.0011', '0.0013:0.0052:0.001', '0.0046:0.0075:0.0008', '0.0007:0.0021:0.0036', '0.0005:-0.0062:0.0034', '0.001:-0.003:0.0023', '0.0022:0.0009:0.0013', '0.0013:0.0023:0.0', '0.0016:-0.0004:0.0028']['2:-1:1', '2:-3:1']
['0.0011:-0.0057:0.0015', '0.0022:-0.0014:0.0003', '0.0028:-0.0002:0.0003', '0.0027:0.0024:0.0', '0.0013:0.0003:0.005', '0.0009:0.0049:0.0002', '0.0017:-0.0033:0.0015', '0.0002:0.0008:0.0052', '0.0024:-0.0003:0.0028', '0.0013:-0.001:0.0035', '0.0018:-0.0012:0.0011', '0.0013:0.0052:0.001', '0.0046:0.0075:0.0008', '0.0007:0.0021:0.0036', '0.0005:-0.0062:0.0034', '0.001:-0.003:0.0023', '0.0022:0.0009:0.0013', '0.0013:0.0023:0.0', '0.0016:-0.0004:0.0028', '0.0019:0.0032:0.0008']['2:-3:1', '2:-1:2']
['0.0022:-0.0014:0.0003', '0.0028:-0.0002:0.0003', '0.0027:0.0024:0.0', '0.0013:0.0003:0.005', '0.0009:0.0049:0.0002', '0.0017:-0.0033:0.0015', '0.0002:0.0008:0.0052', '0.0024:-0.0003:0.0028', '0.0013:-0.001:0.0035', '0.0018:-0.0012:0.0011', '0.0013:0.0052:0.001', '0.0046:0.0075:0.0008', '0.0007:0.0021:0.0036', '0.0005:-0.0062:0.0034', '0.001:-0.003:0.0023', '0.0022:0.0009:0.0013', '0.0013:0.0023:0.0', '0.0016:-0.0004:0.0028', '0.0019:0.0032:0.0008', '0.0012:0.0023:0.0012']['2:-1:2', '2:-3:2']
['0.0028:-0.0002:0.0003', '0.0027:0.0024:0.0', '0.0013:0.0003:0.005', '0.0009:0.0049:0.0002', '0.0017:-0.0033:0.0015', '0.0002:0.0008:0.0052', '0.0024:-0.0003:0.0028', '0.0013:-0.001:0.0035', '0.0018:-0.0012:0.0011', '0.0013:0.0052:0.001', '0.0046:0.0075:0.0008', '0.0007:0.0021:0.0036', '0.0005:-0.0062:0.0034', '0.001:-0.003:0.0023', '0.0022:0.0009:0.0013', '0.0013:0.0023:0.0', '0.0016:-0.0004:0.0028', '0.0019:0.0032:0.0008', '0.0012:0.0023:0.0012', '0.0007:-0.0049:0.0012']['2:-3:2', '2:-3:1']
['0.0027:0.0024:0.0', '0.0013:0.0003:0.005', '0.0009:0.0049:0.0002', '0.0017:-0.0033:0.0015', '0.0002:0.0008:0.0052', '0.0024:-0.0003:0.0028', '0.0013:-0.001:0.0035', '0.0018:-0.0012:0.0011', '0.0013:0.0052:0.001', '0.0046:0.0075:0.0008', '0.0007:0.0021:0.0036', '0.0005:-0.0062:0.0034', '0.001:-0.003:0.0023', '0.0022:0.0009:0.0013', '0.0013:0.0023:0.0', '0.0016:-0.0004:0.0028', '0.0019:0.0032:0.0008', '0.0012:0.0023:0.0012', '0.0007:-0.0049:0.0012', '0.0041:-0.0015:0.0007']['2:-3:1', '2:-3:1']
['0.0013:0.0003:0.005', '0.0009:0.0049:0.0002', '0.0017:-0.0033:0.0015', '0.0002:0.0008:0.0052', '0.0024:-0.0003:0.0028', '0.0013:-0.001:0.0035', '0.0018:-0.0012:0.0011', '0.0013:0.0052:0.001', '0.0046:0.0075:0.0008', '0.0007:0.0021:0.0036', '0.0005:-0.0062:0.0034', '0.001:-0.003:0.0023', '0.0022:0.0009:0.0013', '0.0013:0.0023:0.0', '0.0016:-0.0004:0.0028', '0.0019:0.0032:0.0008', '0.0012:0.0023:0.0012', '0.0007:-0.0049:0.0012', '0.0041:-0.0015:0.0007', '0.0001:0.0008:0.0025']['2:-3:1', '1:3:1']
['0.0009:0.0049:0.0002', '0.0017:-0.0033:0.0015', '0.0002:0.0008:0.0052', '0.0024:-0.0003:0.0028', '0.0013:-0.001:0.0035', '0.0018:-0.0012:0.0011', '0.0013:0.0052:0.001', '0.0046:0.0075:0.0008', '0.0007:0.0021:0.0036', '0.0005:-0.0062:0.0034', '0.001:-0.003:0.0023', '0.0022:0.0009:0.0013', '0.0013:0.0023:0.0', '0.0016:-0.0004:0.0028', '0.0019:0.0032:0.0008', '0.0012:0.0023:0.0012', '0.0007:-0.0049:0.0012', '0.0041:-0.0015:0.0007', '0.0001:0.0008:0.0025', '0.0022:0.0003:0.0017']['1:3:1', '2:-1:1']
['0.0017:-0.0033:0.0015', '0.0002:0.0008:0.0052', '0.0024:-0.0003:0.0028', '0.0013:-0.001:0.0035', '0.0018:-0.0012:0.0011', '0.0013:0.0052:0.001', '0.0046:0.0075:0.0008', '0.0007:0.0021:0.0036', '0.0005:-0.0062:0.0034', '0.001:-0.003:0.0023', '0.0022:0.0009:0.0013', '0.0013:0.0023:0.0', '0.0016:-0.0004:0.0028', '0.0019:0.0032:0.0008', '0.0012:0.0023:0.0012', '0.0007:-0.0049:0.0012', '0.0041:-0.0015:0.0007', '0.0001:0.0008:0.0025', '0.0022:0.0003:0.0017', '0.0021:0.0053:0.001']['2:-1:1', '1:-3:1']
['0.0002:0.0008:0.0052', '0.0024:-0.0003:0.0028', '0.0013:-0.001:0.0035', '0.0018:-0.0012:0.0011', '0.0013:0.0052:0.001', '0.0046:0.0075:0.0008', '0.0007:0.0021:0.0036', '0.0005:-0.0062:0.0034', '0.001:-0.003:0.0023', '0.0022:0.0009:0.0013', '0.0013:0.0023:0.0', '0.0016:-0.0004:0.0028', '0.0019:0.0032:0.0008', '0.0012:0.0023:0.0012', '0.0007:-0.0049:0.0012', '0.0041:-0.0015:0.0007', '0.0001:0.0008:0.0025', '0.0022:0.0003:0.0017', '0.0021:0.0053:0.001', '0.0021:-0.0026:0.0009']['1:-3:1', '1:-3:1']
['0.0024:-0.0003:0.0028', '0.0013:-0.001:0.0035', '0.0018:-0.0012:0.0011', '0.0013:0.0052:0.001', '0.0046:0.0075:0.0008', '0.0007:0.0021:0.0036', '0.0005:-0.0062:0.0034', '0.001:-0.003:0.0023', '0.0022:0.0009:0.0013', '0.0013:0.0023:0.0', '0.0016:-0.0004:0.0028', '0.0019:0.0032:0.0008', '0.0012:0.0023:0.0012', '0.0007:-0.0049:0.0012', '0.0041:-0.0015:0.0007', '0.0001:0.0008:0.0025', '0.0022:0.0003:0.0017', '0.0021:0.0053:0.001', '0.0021:-0.0026:0.0009', '0.0014:-0.0029:0.005']['1:-3:1', '2:-3:0']
['0.0013:-0.001:0.0035', '0.0018:-0.0012:0.0011', '0.0013:0.0052:0.001', '0.0046:0.0075:0.0008', '0.0007:0.0021:0.0036', '0.0005:-0.0062:0.0034', '0.001:-0.003:0.0023', '0.0022:0.0009:0.0013', '0.0013:0.0023:0.0', '0.0016:-0.0004:0.0028', '0.0019:0.0032:0.0008', '0.0012:0.0023:0.0012', '0.0007:-0.0049:0.0012', '0.0041:-0.0015:0.0007', '0.0001:0.0008:0.0025', '0.0022:0.0003:0.0017', '0.0021:0.0053:0.001', '0.0021:-0.0026:0.0009', '0.0014:-0.0029:0.005', '0.0038:-0.0011:0.0008']['2:-3:0', '2:-1:2']
['0.0018:-0.0012:0.0011', '0.0013:0.0052:0.001', '0.0046:0.0075:0.0008', '0.0007:0.0021:0.0036', '0.0005:-0.0062:0.0034', '0.001:-0.003:0.0023', '0.0022:0.0009:0.0013', '0.0013:0.0023:0.0', '0.0016:-0.0004:0.0028', '0.0019:0.0032:0.0008', '0.0012:0.0023:0.0012', '0.0007:-0.0049:0.0012', '0.0041:-0.0015:0.0007', '0.0001:0.0008:0.0025', '0.0022:0.0003:0.0017', '0.0021:0.0053:0.001', '0.0021:-0.0026:0.0009', '0.0014:-0.0029:0.005', '0.0038:-0.0011:0.0008', '0.0034:0.0016:0.0005']['2:-1:2', '1:3:1']
['0.0013:0.0052:0.001', '0.0046:0.0075:0.0008', '0.0007:0.0021:0.0036', '0.0005:-0.0062:0.0034', '0.001:-0.003:0.0023', '0.0022:0.0009:0.0013', '0.0013:0.0023:0.0', '0.0016:-0.0004:0.0028', '0.0019:0.0032:0.0008', '0.0012:0.0023:0.0012', '0.0007:-0.0049:0.0012', '0.0041:-0.0015:0.0007', '0.0001:0.0008:0.0025', '0.0022:0.0003:0.0017', '0.0021:0.0053:0.001', '0.0021:-0.0026:0.0009', '0.0014:-0.0029:0.005', '0.0038:-0.0011:0.0008', '0.0034:0.0016:0.0005', '0.0073:0.0018:0.0001']['1:3:1', '1:3:2']
['0.0046:0.0075:0.0008', '0.0007:0.0021:0.0036', '0.0005:-0.0062:0.0034', '0.001:-0.003:0.0023', '0.0022:0.0009:0.0013', '0.0013:0.0023:0.0', '0.0016:-0.0004:0.0028', '0.0019:0.0032:0.0008', '0.0012:0.0023:0.0012', '0.0007:-0.0049:0.0012', '0.0041:-0.0015:0.0007', '0.0001:0.0008:0.0025', '0.0022:0.0003:0.0017', '0.0021:0.0053:0.001', '0.0021:-0.0026:0.0009', '0.0014:-0.0029:0.005', '0.0038:-0.0011:0.0008', '0.0034:0.0016:0.0005', '0.0073:0.0018:0.0001', '0.0014:-0.0062:0.001']['1:3:2', '1:1:2']
['0.0007:0.0021:0.0036', '0.0005:-0.0062:0.0034', '0.001:-0.003:0.0023', '0.0022:0.0009:0.0013', '0.0013:0.0023:0.0', '0.0016:-0.0004:0.0028', '0.0019:0.0032:0.0008', '0.0012:0.0023:0.0012', '0.0007:-0.0049:0.0012', '0.0041:-0.0015:0.0007', '0.0001:0.0008:0.0025', '0.0022:0.0003:0.0017', '0.0021:0.0053:0.001', '0.0021:-0.0026:0.0009', '0.0014:-0.0029:0.005', '0.0038:-0.0011:0.0008', '0.0034:0.0016:0.0005', '0.0073:0.0018:0.0001', '0.0014:-0.0062:0.001', '0.0011:0.0024:0.0005']['1:1:2', '1:-2:2']
['0.0005:-0.0062:0.0034', '0.001:-0.003:0.0023', '0.0022:0.0009:0.0013', '0.0013:0.0023:0.0', '0.0016:-0.0004:0.0028', '0.0019:0.0032:0.0008', '0.0012:0.0023:0.0012', '0.0007:-0.0049:0.0012', '0.0041:-0.0015:0.0007', '0.0001:0.0008:0.0025', '0.0022:0.0003:0.0017', '0.0021:0.0053:0.001', '0.0021:-0.0026:0.0009', '0.0014:-0.0029:0.005', '0.0038:-0.0011:0.0008', '0.0034:0.0016:0.0005', '0.0073:0.0018:0.0001', '0.0014:-0.0062:0.001', '0.0011:0.0024:0.0005', '0.0008:0.0019:0.0031']['1:-2:2', '2:2:1']
['0.001:-0.003:0.0023', '0.0022:0.0009:0.0013', '0.0013:0.0023:0.0', '0.0016:-0.0004:0.0028', '0.0019:0.0032:0.0008', '0.0012:0.0023:0.0012', '0.0007:-0.0049:0.0012', '0.0041:-0.0015:0.0007', '0.0001:0.0008:0.0025', '0.0022:0.0003:0.0017', '0.0021:0.0053:0.001', '0.0021:-0.0026:0.0009', '0.0014:-0.0029:0.005', '0.0038:-0.0011:0.0008', '0.0034:0.0016:0.0005', '0.0073:0.0018:0.0001', '0.0014:-0.0062:0.001', '0.0011:0.0024:0.0005', '0.0008:0.0019:0.0031', '0.0015:0.0026:0.0025']['2:2:1', '1:1:2']
['0.0022:0.0009:0.0013', '0.0013:0.0023:0.0', '0.0016:-0.0004:0.0028', '0.0019:0.0032:0.0008', '0.0012:0.0023:0.0012', '0.0007:-0.0049:0.0012', '0.0041:-0.0015:0.0007', '0.0001:0.0008:0.0025', '0.0022:0.0003:0.0017', '0.0021:0.0053:0.001', '0.0021:-0.0026:0.0009', '0.0014:-0.0029:0.005', '0.0038:-0.0011:0.0008', '0.0034:0.0016:0.0005', '0.0073:0.0018:0.0001', '0.0014:-0.0062:0.001', '0.0011:0.0024:0.0005', '0.0008:0.0019:0.0031', '0.0015:0.0026:0.0025', '0.0035:-0.0003:0.001']['1:1:2', '1:3:2']
['0.0013:0.0023:0.0', '0.0016:-0.0004:0.0028', '0.0019:0.0032:0.0008', '0.0012:0.0023:0.0012', '0.0007:-0.0049:0.0012', '0.0041:-0.0015:0.0007', '0.0001:0.0008:0.0025', '0.0022:0.0003:0.0017', '0.0021:0.0053:0.001', '0.0021:-0.0026:0.0009', '0.0014:-0.0029:0.005', '0.0038:-0.0011:0.0008', '0.0034:0.0016:0.0005', '0.0073:0.0018:0.0001', '0.0014:-0.0062:0.001', '0.0011:0.0024:0.0005', '0.0008:0.0019:0.0031', '0.0015:0.0026:0.0025', '0.0035:-0.0003:0.001', '0.0041:-0.0091:0.0008']['1:3:2', '1:-2:1']
['0.0016:-0.0004:0.0028', '0.0019:0.0032:0.0008', '0.0012:0.0023:0.0012', '0.0007:-0.0049:0.0012', '0.0041:-0.0015:0.0007', '0.0001:0.0008:0.0025', '0.0022:0.0003:0.0017', '0.0021:0.0053:0.001', '0.0021:-0.0026:0.0009', '0.0014:-0.0029:0.005', '0.0038:-0.0011:0.0008', '0.0034:0.0016:0.0005', '0.0073:0.0018:0.0001', '0.0014:-0.0062:0.001', '0.0011:0.0024:0.0005', '0.0008:0.0019:0.0031', '0.0015:0.0026:0.0025', '0.0035:-0.0003:0.001', '0.0041:-0.0091:0.0008', '0.0038:-0.0005:0.0035']['1:-2:1', '2:-3:2']
['0.0019:0.0032:0.0008', '0.0012:0.0023:0.0012', '0.0007:-0.0049:0.0012', '0.0041:-0.0015:0.0007', '0.0001:0.0008:0.0025', '0.0022:0.0003:0.0017', '0.0021:0.0053:0.001', '0.0021:-0.0026:0.0009', '0.0014:-0.0029:0.005', '0.0038:-0.0011:0.0008', '0.0034:0.0016:0.0005', '0.0073:0.0018:0.0001', '0.0014:-0.0062:0.001', '0.0011:0.0024:0.0005', '0.0008:0.0019:0.0031', '0.0015:0.0026:0.0025', '0.0035:-0.0003:0.001', '0.0041:-0.0091:0.0008', '0.0038:-0.0005:0.0035', '0.0073:-0.0036:0.002']['2:-3:2', '1:-1:1']
['0.0012:0.0023:0.0012', '0.0007:-0.0049:0.0012', '0.0041:-0.0015:0.0007', '0.0001:0.0008:0.0025', '0.0022:0.0003:0.0017', '0.0021:0.0053:0.001', '0.0021:-0.0026:0.0009', '0.0014:-0.0029:0.005', '0.0038:-0.0011:0.0008', '0.0034:0.0016:0.0005', '0.0073:0.0018:0.0001', '0.0014:-0.0062:0.001', '0.0011:0.0024:0.0005', '0.0008:0.0019:0.0031', '0.0015:0.0026:0.0025', '0.0035:-0.0003:0.001', '0.0041:-0.0091:0.0008', '0.0038:-0.0005:0.0035', '0.0073:-0.0036:0.002', '0.0015:-0.003:0.0004']['1:-1:1', '1:1:1']
['0.0007:-0.0049:0.0012', '0.0041:-0.0015:0.0007', '0.0001:0.0008:0.0025', '0.0022:0.0003:0.0017', '0.0021:0.0053:0.001', '0.0021:-0.0026:0.0009', '0.0014:-0.0029:0.005', '0.0038:-0.0011:0.0008', '0.0034:0.0016:0.0005', '0.0073:0.0018:0.0001', '0.0014:-0.0062:0.001', '0.0011:0.0024:0.0005', '0.0008:0.0019:0.0031', '0.0015:0.0026:0.0025', '0.0035:-0.0003:0.001', '0.0041:-0.0091:0.0008', '0.0038:-0.0005:0.0035', '0.0073:-0.0036:0.002', '0.0015:-0.003:0.0004', '0.0027:-0.0072:0.0007']['1:1:1', '1:1:2']
['0.0041:-0.0015:0.0007', '0.0001:0.0008:0.0025', '0.0022:0.0003:0.0017', '0.0021:0.0053:0.001', '0.0021:-0.0026:0.0009', '0.0014:-0.0029:0.005', '0.0038:-0.0011:0.0008', '0.0034:0.0016:0.0005', '0.0073:0.0018:0.0001', '0.0014:-0.0062:0.001', '0.0011:0.0024:0.0005', '0.0008:0.0019:0.0031', '0.0015:0.0026:0.0025', '0.0035:-0.0003:0.001', '0.0041:-0.0091:0.0008', '0.0038:-0.0005:0.0035', '0.0073:-0.0036:0.002', '0.0015:-0.003:0.0004', '0.0027:-0.0072:0.0007', '0.0011:0.0058:0.0005']['1:1:2', '1:-2:2']
['0.0001:0.0008:0.0025', '0.0022:0.0003:0.0017', '0.0021:0.0053:0.001', '0.0021:-0.0026:0.0009', '0.0014:-0.0029:0.005', '0.0038:-0.0011:0.0008', '0.0034:0.0016:0.0005', '0.0073:0.0018:0.0001', '0.0014:-0.0062:0.001', '0.0011:0.0024:0.0005', '0.0008:0.0019:0.0031', '0.0015:0.0026:0.0025', '0.0035:-0.0003:0.001', '0.0041:-0.0091:0.0008', '0.0038:-0.0005:0.0035', '0.0073:-0.0036:0.002', '0.0015:-0.003:0.0004', '0.0027:-0.0072:0.0007', '0.0011:0.0058:0.0005', '0.0038:-0.0009:0.0011']['1:-2:2', '2:3:1']
['0.0022:0.0003:0.0017', '0.0021:0.0053:0.001', '0.0021:-0.0026:0.0009', '0.0014:-0.0029:0.005', '0.0038:-0.0011:0.0008', '0.0034:0.0016:0.0005', '0.0073:0.0018:0.0001', '0.0014:-0.0062:0.001', '0.0011:0.0024:0.0005', '0.0008:0.0019:0.0031', '0.0015:0.0026:0.0025', '0.0035:-0.0003:0.001', '0.0041:-0.0091:0.0008', '0.0038:-0.0005:0.0035', '0.0073:-0.0036:0.002', '0.0015:-0.003:0.0004', '0.0027:-0.0072:0.0007', '0.0011:0.0058:0.0005', '0.0038:-0.0009:0.0011', '0.0011:-0.0049:0.0008']['2:3:1', '1:-3:1']
['0.0021:0.0053:0.001', '0.0021:-0.0026:0.0009', '0.0014:-0.0029:0.005', '0.0038:-0.0011:0.0008', '0.0034:0.0016:0.0005', '0.0073:0.0018:0.0001', '0.0014:-0.0062:0.001', '0.0011:0.0024:0.0005', '0.0008:0.0019:0.0031', '0.0015:0.0026:0.0025', '0.0035:-0.0003:0.001', '0.0041:-0.0091:0.0008', '0.0038:-0.0005:0.0035', '0.0073:-0.0036:0.002', '0.0015:-0.003:0.0004', '0.0027:-0.0072:0.0007', '0.0011:0.0058:0.0005', '0.0038:-0.0009:0.0011', '0.0011:-0.0049:0.0008', '0.0013:-0.0059:0.0011']['1:-3:1', '2:1:1']
['0.0021:-0.0026:0.0009', '0.0014:-0.0029:0.005', '0.0038:-0.0011:0.0008', '0.0034:0.0016:0.0005', '0.0073:0.0018:0.0001', '0.0014:-0.0062:0.001', '0.0011:0.0024:0.0005', '0.0008:0.0019:0.0031', '0.0015:0.0026:0.0025', '0.0035:-0.0003:0.001', '0.0041:-0.0091:0.0008', '0.0038:-0.0005:0.0035', '0.0073:-0.0036:0.002', '0.0015:-0.003:0.0004', '0.0027:-0.0072:0.0007', '0.0011:0.0058:0.0005', '0.0038:-0.0009:0.0011', '0.0011:-0.0049:0.0008', '0.0013:-0.0059:0.0011', '0.0017:-0.0055:0.0001']['2:1:1', '1:-3:1']
['0.0014:-0.0029:0.005', '0.0038:-0.0011:0.0008', '0.0034:0.0016:0.0005', '0.0073:0.0018:0.0001', '0.0014:-0.0062:0.001', '0.0011:0.0024:0.0005', '0.0008:0.0019:0.0031', '0.0015:0.0026:0.0025', '0.0035:-0.0003:0.001', '0.0041:-0.0091:0.0008', '0.0038:-0.0005:0.0035', '0.0073:-0.0036:0.002', '0.0015:-0.003:0.0004', '0.0027:-0.0072:0.0007', '0.0011:0.0058:0.0005', '0.0038:-0.0009:0.0011', '0.0011:-0.0049:0.0008', '0.0013:-0.0059:0.0011', '0.0017:-0.0055:0.0001', '0.0029:-0.0012:0.0023']['1:-3:1', '2:1:1']
['0.0038:-0.0011:0.0008', '0.0034:0.0016:0.0005', '0.0073:0.0018:0.0001', '0.0014:-0.0062:0.001', '0.0011:0.0024:0.0005', '0.0008:0.0019:0.0031', '0.0015:0.0026:0.0025', '0.0035:-0.0003:0.001', '0.0041:-0.0091:0.0008', '0.0038:-0.0005:0.0035', '0.0073:-0.0036:0.002', '0.0015:-0.003:0.0004', '0.0027:-0.0072:0.0007', '0.0011:0.0058:0.0005', '0.0038:-0.0009:0.0011', '0.0011:-0.0049:0.0008', '0.0013:-0.0059:0.0011', '0.0017:-0.0055:0.0001', '0.0029:-0.0012:0.0023', '0.0011:0.0038:0.001']['2:1:1', '1:1:2']
['0.0034:0.0016:0.0005', '0.0073:0.0018:0.0001', '0.0014:-0.0062:0.001', '0.0011:0.0024:0.0005', '0.0008:0.0019:0.0031', '0.0015:0.0026:0.0025', '0.0035:-0.0003:0.001', '0.0041:-0.0091:0.0008', '0.0038:-0.0005:0.0035', '0.0073:-0.0036:0.002', '0.0015:-0.003:0.0004', '0.0027:-0.0072:0.0007', '0.0011:0.0058:0.0005', '0.0038:-0.0009:0.0011', '0.0011:-0.0049:0.0008', '0.0013:-0.0059:0.0011', '0.0017:-0.0055:0.0001', '0.0029:-0.0012:0.0023', '0.0011:0.0038:0.001', '0.0006:0.0062:0.0032']['1:1:2', '2:-1:1']
['0.0073:0.0018:0.0001', '0.0014:-0.0062:0.001', '0.0011:0.0024:0.0005', '0.0008:0.0019:0.0031', '0.0015:0.0026:0.0025', '0.0035:-0.0003:0.001', '0.0041:-0.0091:0.0008', '0.0038:-0.0005:0.0035', '0.0073:-0.0036:0.002', '0.0015:-0.003:0.0004', '0.0027:-0.0072:0.0007', '0.0011:0.0058:0.0005', '0.0038:-0.0009:0.0011', '0.0011:-0.0049:0.0008', '0.0013:-0.0059:0.0011', '0.0017:-0.0055:0.0001', '0.0029:-0.0012:0.0023', '0.0011:0.0038:0.001', '0.0006:0.0062:0.0032', '0.0012:0.0004:0.0034']['2:-1:1', '2:0:1']
['0.0014:-0.0062:0.001', '0.0011:0.0024:0.0005', '0.0008:0.0019:0.0031', '0.0015:0.0026:0.0025', '0.0035:-0.0003:0.001', '0.0041:-0.0091:0.0008', '0.0038:-0.0005:0.0035', '0.0073:-0.0036:0.002', '0.0015:-0.003:0.0004', '0.0027:-0.0072:0.0007', '0.0011:0.0058:0.0005', '0.0038:-0.0009:0.0011', '0.0011:-0.0049:0.0008', '0.0013:-0.0059:0.0011', '0.0017:-0.0055:0.0001', '0.0029:-0.0012:0.0023', '0.0011:0.0038:0.001', '0.0006:0.0062:0.0032', '0.0012:0.0004:0.0034', '0.0014:-0.002:0.0022']['2:0:1', '0:-3:2']
['0.0011:0.0024:0.0005', '0.0008:0.0019:0.0031', '0.0015:0.0026:0.0025', '0.0035:-0.0003:0.001', '0.0041:-0.0091:0.0008', '0.0038:-0.0005:0.0035', '0.0073:-0.0036:0.002', '0.0015:-0.003:0.0004', '0.0027:-0.0072:0.0007', '0.0011:0.0058:0.0005', '0.0038:-0.0009:0.0011', '0.0011:-0.0049:0.0008', '0.0013:-0.0059:0.0011', '0.0017:-0.0055:0.0001', '0.0029:-0.0012:0.0023', '0.0011:0.0038:0.001', '0.0006:0.0062:0.0032', '0.0012:0.0004:0.0034', '0.0014:-0.002:0.0022', '0.0035:0.0026:0.0005']['0:-3:2', '1:-3:1']
